"Height","Age","Income","SAT"
67,25,42407.32,838
69,87,56054.92,888
69,72,33259.7,1058
60,83,23122.58,713
66,72,16205.02,1463
76,52,44712.52,1200
62,47,5802.28,976
65,32,57771.14,1200
72,65,85509.43,1395
69,20,10970.3,981
70,22,42095.09,1012
69,72,29791.14,803
63,87,3734.33,1457
74,47,61582.9,945
69,86,22440.43,1243
62,27,181471.62,931
69,88,41881.56,924
65,45,43638.59,883
79,44,26938.22,961
69,36,72614.78,1373
71,88,21427.39,1224
74,35,22217.81,1375
71,66,34409.21,1200
71,45,77595.81,1470
66,18,44283.84,972
66,52,87435.86,1222
71,31,5459.61,1125
66,68,111992.11,792
77,30,8858.07,1071
64,75,17002.81,1190
63,72,16950.74,737
67,79,64927.99,856
70,89,31564.81,1131
66,44,29335.87,1135
69,43,51124.36,1344
67,74,29717.97,1147
67,24,15996.11,792
68,44,32450.91,1154
69,78,26696.9,937
71,43,6665.71,1137
71,73,21781.95,1044
71,58,41344.13,1115
71,55,30920.68,1290
63,22,58964.33,1127
63,35,35413.32,1127
75,40,36133.91,709
69,47,79582.84,522
61,23,26098.79,1130
72,43,71099.45,760
68,60,60120.46,1046
66,86,35961.94,1212
67,76,55801.55,1302
67,86,49505.3,1184
64,37,34941.6,935
72,80,22718.86,1410
66,76,58867.54,1083
72,64,45163.19,552
72,39,78188.52,1159
63,22,33461.48,1394
69,54,52070.78,1155
72,48,12022.39,951
66,39,46984.52,745
72,87,13765.1,1320
63,56,58385.73,556
64,85,42616.52,880
64,86,15190.7,793
66,46,24861.52,711
63,23,24081.53,1063
71,33,19729.34,1201
71,28,9143.87,932
67,45,21548.51,1142
64,33,38782.43,1388
70,37,30960.43,1328
73,68,14964.27,1079
65,63,77815.91,1128
69,89,3508.11,717
72,42,78468.22,400
67,66,50713.65,827
75,20,20317.4,1120
62,72,7070.79,892
59,36,38783.64,1499
65,89,130140.83,691
69,83,27674.48,1394
67,20,16842.29,1024
67,49,102376.33,1063
73,59,30025.67,1240
75,42,11918.34,1125
68,26,68541,1386
67,75,25356.14,884
64,67,11048.32,916
73,74,9224.04,1008
66,89,23431.88,805
72,29,149058.77,959
71,33,11681.22,1154
69,28,25282.83,1158
64,85,10111.12,847
66,64,34583.06,988
69,29,77019.9,911
74,36,91403.71,1006
74,57,13544.23,1224
65,83,25054.45,852
71,29,25333.22,695
69,35,40829.42,788
66,20,14292.57,1074
73,82,19781.23,1065
66,53,7162.5,812
73,32,11728.3,1308
73,25,75988.05,841
66,67,61517.11,763
66,83,6168.24,1179
69,29,15865.13,1319
74,59,107744.49,960
68,55,98062.61,897
58,66,6350.6,738
65,83,74592.39,1455
71,51,6313.63,763
72,60,80881.12,1053
68,74,65265.19,1285
67,39,38708.63,953
73,82,28444.91,1289
76,26,56775.78,1256
77,27,35025.31,762
65,57,29497.83,1068
79,58,19947.6,931
65,58,160425.5,1214
62,72,21618.38,950
68,43,75110.85,1187
71,39,13150.45,1208
69,78,28657.82,1209
65,60,54130.39,1192
62,33,12144.9,1229
64,80,76106.44,1162
67,26,18093.58,937
71,20,22955.3,968
72,43,17631.7,1058
70,29,87311.46,1289
76,70,94025.58,869
74,28,12842.77,1143
69,74,42523.67,984
70,22,17512.64,1213
70,28,54874.1,1236
72,85,44823.78,1205
69,62,96756.02,869
65,22,77526.94,1154
69,34,75223.84,818
69,85,33270.9,1111
72,21,33025.4,963
72,27,12399.38,1207
67,34,100287.21,1077
73,57,30067.6,959
65,34,20536.73,1363
69,72,44260.06,1124
71,50,26337.18,1062
69,51,44186.73,1205
64,42,111535.44,1391
69,62,29924.98,840
67,89,45802.91,1280
67,48,37568.39,559
72,53,67866.5,1269
73,86,6910.53,1256
70,36,51830.45,747
73,73,10445.27,969
70,36,34489.37,1023
70,55,38486.06,1180
65,38,49550.41,1224
66,62,79621.44,1100
68,53,38131.12,1369
74,82,35295.12,1189
69,34,18941.78,1176
67,26,55729.15,1314
71,62,21189.24,883
61,59,24404.72,835
69,29,45175.18,1182
70,25,19955.69,864
65,46,54494.49,1062
70,73,47710.89,1196
68,77,2927.6,717
67,42,30660.94,1572
74,37,33865.93,1109
71,19,68170.32,927
65,20,33268.14,948
65,77,91022.56,735
63,80,32260.51,866
67,43,65348.73,1337
67,68,34791.37,1145
67,64,52663.9,824
65,83,99225.04,1108
71,44,42496.04,1024
72,43,45068.82,1144
64,70,97809.32,1455
69,87,32307.84,879
72,40,44434.57,887
75,21,12481.18,1372
71,54,24635.85,1220
71,86,56351.06,735
68,38,25293.73,825
64,26,71964.16,1119
69,71,28847.68,868
71,87,37984.58,738
74,32,23466.28,1160
72,85,55867.01,1266
64,63,8047.65,1083
68,33,34954.53,1137
66,38,59081.63,837
62,32,118407.69,1366
65,66,47178.53,1133
63,71,76153.33,1263
70,50,109076.51,1151
64,28,40126.99,1125
75,80,5162.37,1192
66,82,20346.72,1134
65,61,4743.61,807
67,38,48634.44,861
67,29,37851.61,1045
69,24,52989.46,905
71,49,34954.42,1267
75,87,38325.23,1292
71,44,35429.54,1309
71,22,65768.25,1001
64,19,41003.89,1093
65,33,26412.89,1473
75,24,12723.97,1111
69,42,4068.31,1166
68,59,6407.82,1177
63,24,73183.54,1098
68,23,73947.86,849
70,68,61039.48,882
68,80,54984.74,1013
71,20,21871.89,1045
73,20,35689.18,1389
66,26,69707.79,1074
66,18,9092.19,1312
69,48,32485.93,1095
69,21,17627.71,1001
62,88,24143.74,1187
68,38,88316.75,1578
76,77,12577.21,935
71,86,1176.61,1070
67,66,17140.63,828
66,40,12520.99,1513
70,58,7188.51,736
69,35,37048.48,912
77,38,35274.61,1099
70,26,64928.54,854
75,89,17739.67,1119
62,83,58230.88,919
70,22,24904.28,873
73,24,26907.17,911
67,47,22746,1102
69,65,48441.57,1126
69,72,44477.5,970
60,48,41459.37,1211
77,64,48665.53,1161
75,43,36471.86,851
71,66,43919.25,747
70,45,49647.09,838
71,21,32961.11,1131
65,69,86248.24,1199
69,58,52339.23,776
66,56,28760.3,715
68,86,42426.37,1358
64,43,19247.62,993
68,43,36890.01,1187
71,20,77803.39,1280
57,78,9542.79,929
66,62,49829.22,798
74,65,37202.79,1143
67,78,71456.59,1122
68,37,14609.12,1393
67,69,30228.34,1212
71,50,86305.72,1005
69,38,18679.07,1150
73,51,10660.79,939
71,22,43275.25,901
69,33,19208.38,973
71,52,46871.57,1250
68,28,111363.96,796
61,43,9624.17,1250
74,70,40116.46,761
59,63,33966.11,1053
69,30,72595.07,1034
68,73,31335.32,970
69,43,18141.63,1077
69,68,26005.92,1062
70,46,45319.55,932
75,48,7748.83,1120
73,54,82386.5,1423
74,30,36938.76,854
67,46,29515.68,1068
61,72,53524.02,580
67,42,92280.29,504
77,38,74047.59,1303
68,75,54764.04,825
68,31,42502.44,1191
71,30,8011.91,979
71,72,20047.07,933
69,28,13731.96,930
65,82,34375.19,1128
74,51,53471.63,1173
70,39,20231.54,1108
70,44,59434.56,851
75,70,15932.2,962
67,38,22548.03,888
70,81,7312.52,1089
66,89,52724.26,1277
65,77,28409.7,1202
72,76,71999.38,1136
70,71,62706.84,828
66,59,28476.37,866
71,54,85418.8,1111
64,79,33278.56,963
65,62,12015.62,953
65,26,10827.46,1311
69,34,51500.98,1134
71,48,7434.77,806
74,19,66060.53,826
75,20,29149.79,1575
67,37,57360.6,899
72,35,46930.47,856
67,49,50754.3,655
66,28,30163.63,895
70,75,54870.65,1355
69,25,34491.42,1153
70,74,23753.44,891
68,41,38541.02,1071
73,72,74859.92,751
70,67,45140.35,887
72,32,4284.63,1152
74,32,68503.32,1027
70,57,21466.49,1088
72,72,15527.23,968
75,68,25040.92,850
75,81,14706.17,863
73,28,21349.94,992
74,51,6548.59,838
72,46,59811.62,929
74,66,30115.53,1174
74,77,40450.76,1560
70,21,21832.76,1300
74,45,26090.03,1226
69,23,13502.34,740
75,57,53014.65,1175
69,44,96595.51,1026
70,34,13726.61,987
78,87,32738.54,1228
74,44,32292.35,979
69,28,30958.89,1028
62,44,24283.8,1407
72,73,86140.91,1017
64,27,49126.64,1226
61,74,44643.44,1240
69,28,39640.17,1111
64,65,20102.27,977
64,81,11087.9,1542
71,43,7596.87,1079
70,31,25942.23,789
67,88,21492.17,965
65,77,41212.19,1000
70,59,74261.78,1396
67,72,12920.26,1104
63,32,34385.22,925
69,48,8064.79,1396
66,39,20989.48,1412
75,35,10349.24,924
65,80,72291.28,799
71,89,12147.41,959
72,18,63835.13,1084
69,74,47033.32,1371
63,26,41381.87,815
69,69,52755.81,1134
70,71,21085.41,1260
76,24,35879.62,1334
72,59,6086.89,823
68,52,69220.29,943
77,20,42991.55,1082
65,86,8229.03,922
66,82,89777.57,1268
68,61,27686.2,1366
62,83,175985.44,1147
70,33,65577.88,1600
67,56,11127.71,911
73,18,29922.01,1060
60,43,8149.98,1161
76,55,66455.14,858
70,69,38961.32,1081
74,24,50149.69,1038
66,55,19086.39,1062
71,22,37178.96,1182
71,74,23185.51,1179
67,18,2665.27,830
67,48,36155.64,1042
74,84,72864.36,1026
61,43,35101.38,988
67,58,37281.68,1396
65,81,53707.88,1445
67,37,9872,786
74,29,56584.95,867
69,83,88552.68,673
75,85,10774,866
68,66,22816.75,850
70,68,27653.3,900
68,69,24593.06,926
72,62,66726.85,926
72,68,12311.37,1065
60,30,9751.52,829
66,63,6865.65,699
66,68,22394.86,1140
66,44,34569.62,1073
73,66,55092.52,1090
65,41,15199.61,707
63,79,20120.1,1493
76,31,22240.61,1439
70,45,93575.5,1286
68,49,40639.67,917
64,21,2442.58,692
68,49,10164.64,542
72,54,31095.08,1190
66,49,23038.89,916
68,51,24301.17,1156
65,64,41776.8,835
63,43,14976.73,1092
74,47,31622.43,1250
70,47,33216.22,762
69,50,67571.97,1068
71,83,51107.11,854
73,49,52165.28,1354
75,57,36791.11,1055
68,35,19986.48,770
74,41,79701.69,1169
67,32,10323.97,1124
67,76,51309.98,1386
69,63,50248.41,1235
67,75,61784.26,951
70,76,62714.42,1031
72,85,67262.03,752
66,18,55279.05,1015
73,34,8079.5,957
75,70,20648.24,985
63,38,56293.05,997
73,25,21579.84,989
74,24,43281.86,1067
71,26,44646.19,1042
66,52,6165.36,1065
64,18,38687.71,919
66,88,40709.01,1104
67,86,31739.61,800
74,67,20627.48,1143
65,19,64207.63,1121
70,18,32395.96,1221
62,49,48714.12,858
71,34,5317.32,1010
81,20,41487.69,1259
70,60,28202.26,988
67,49,13546.59,1333
72,78,12774.95,1309
72,44,26942.68,636
65,22,16491.32,889
65,20,26137.87,1051
66,52,28358.9,989
69,68,10129.84,1023
73,35,42525.84,1145
64,48,81719.87,1013
67,55,114911.62,1262
73,89,2772.26,865
69,21,2157.51,995
69,80,71984.36,682
67,25,22745.28,1368
68,86,50187.49,949
75,82,47265.15,1167
70,65,21977.04,850
66,40,50337.18,873
62,45,52520.91,899
68,77,52914.35,696
77,34,32063.34,1013
74,35,52351.74,1421
72,56,39942.78,759
67,27,55924.28,1217
65,64,53808.01,1225
66,58,30141.49,706
66,72,10778.26,1199
71,46,61694.11,1233
71,34,33244.33,1266
69,26,50563.86,992
64,37,18669.97,1012
72,50,17948.76,1067
66,84,7289.14,804
70,43,16926.35,1426
71,35,45586.17,979
72,44,42210.23,1465
69,71,28959.23,1295
67,25,25758.7,872
74,51,9713.6,959
69,84,99691.7,914
71,76,31857.98,1328
65,66,44009.25,844
63,21,41349.42,1363
69,82,17907.87,1108
76,75,24159.9,966
69,64,51769.84,1341
70,37,73170.85,1136
69,76,30975.23,843
68,36,22985.08,862
62,39,50584.43,826
73,22,89581.3,1100
66,63,22631.01,1468
71,65,42311.65,995
70,66,34704.39,1573
69,29,61515.61,1160
70,59,104405.4,1052
67,60,31965.58,1055
70,77,33436.17,1255
72,26,95924.32,815
66,33,74255.91,846
71,65,29763.85,901
67,41,24631.37,771
72,69,18661.18,978
70,33,21528.69,742
67,76,27797.73,1170
70,39,43354.58,1266
72,29,23350.71,826
73,64,48897.37,967
65,82,4171.78,1140
71,35,51196.03,1141
66,19,66327.61,1387
67,42,17205.76,493
66,34,27858.53,600
69,43,45395.79,1140
70,39,53214.95,1030
71,41,13346.81,1081
66,63,34155.64,1250
72,64,27030.78,1098
75,70,10043.85,574
63,34,30995.76,987
65,18,62457.32,726
69,81,35206.05,1171
68,76,42556.49,1391
68,56,55501.73,818
72,20,77173.31,1005
70,81,57610.89,1043
72,79,10891.78,1205
72,19,47301.55,799
68,27,93119.03,961
67,42,18355.22,1053
65,41,21011.52,1258
73,30,12212.41,1180
68,22,26142.84,788
67,53,18685.53,892
68,76,24963.73,668
71,62,30062.45,1213
67,87,42490.86,1230
70,38,56257.39,869
67,55,46684.69,1044
69,27,55415.46,1204
61,44,22022.86,729
68,52,35035.71,1169
65,29,23482.39,881
73,32,106891.7,993
69,85,95441.38,951
71,53,50945.29,1109
73,66,69578.18,911
74,45,31806.51,1098
66,25,24282.67,1086
66,45,45923.51,787
76,24,102169.59,1164
58,89,17851.89,927
69,31,4537,1403
71,70,43942.49,927
70,65,41207.84,676
68,25,119991.96,1162
63,39,78947.98,1273
69,74,39922.23,914
68,61,31306.52,710
67,88,25044.65,907
69,85,16240.79,438
72,45,3880.95,1341
69,28,49535.03,700
66,59,8261.1,866
69,83,87769.4,934
65,68,2975.24,511
66,52,36322.56,869
67,27,38594.45,1427
71,40,29033.7,1192
68,36,10195.76,1534
72,30,53402.38,1138
69,23,18832.54,1119
73,59,20734.81,866
71,80,154464.02,689
71,24,19978.29,1144
62,58,39110.93,1071
70,67,25104.99,890
67,77,33033.26,671
71,69,40053.13,1381
73,84,20464.5,1109
67,32,16143.37,1355
68,81,41588.23,1143
64,36,46158.42,1043
73,64,6145.13,608
72,68,32240.35,958
70,56,79972.97,1246
66,76,78793.35,910
68,31,13211.98,545
72,34,18895.31,1043
71,63,35866.42,1294
71,27,6492.8,1175
75,74,16229.43,1256
79,22,24104.76,1105
73,56,16900.92,1054
71,88,42764.78,662
64,29,21151.06,895
59,55,5282.69,673
75,79,8268.11,946
70,53,8372.05,907
69,80,165751.83,1071
70,74,47374.96,881
67,80,93400.34,1182
64,76,21609.86,991
68,43,27850.19,1264
71,46,21818.43,1125
71,51,69784.85,1235
71,25,81879.6,1120
71,26,94524.55,1187
68,31,23807.75,504
71,62,49777.2,1066
66,73,78751.15,958
74,62,7828.89,865
68,19,59598.64,923
69,28,107812.71,503
68,44,31550,735
65,82,36269.07,845
73,19,12977.72,1316
71,18,106286.96,1380
69,86,45210.91,1061
70,31,32257.75,583
68,53,46969.45,1294
69,24,62787.98,757
76,33,20132.2,1093
65,50,39835.3,984
62,88,64996.19,1208
72,67,4039.78,973
66,22,120842.19,1202
71,56,37418.66,774
71,73,39322.9,902
69,66,24659.48,1105
66,48,22016.92,1050
70,21,44380.77,1162
62,72,46374.48,1201
68,38,38640.49,941
67,70,89154.11,851
72,89,20927.72,1157
69,66,51433.57,1277
71,38,61037.35,1060
80,28,45908.16,1030
60,89,41882.74,1186
65,81,43214.84,1015
66,63,32172.23,576
74,52,56059.99,1007
63,53,11307.68,749
67,30,16404.26,1315
67,43,115035.01,960
72,54,13206.76,930
66,20,44385.73,1129
71,55,86250.66,1023
78,22,46626.73,962
71,30,27498.27,1323
73,68,45709.72,945
69,74,19515.94,1010
64,56,40107.91,843
73,35,11338.94,570
71,85,31669.36,1098
75,48,101056.51,1078
74,54,70243.94,860
69,40,9467.5,888
76,43,20144.18,1384
69,21,45297.23,1073
72,51,52675.57,1228
70,50,39728.27,851
70,55,9958.84,760
69,19,33965.28,774
68,83,79744.66,1200
67,20,37278.43,1422
65,58,64794.32,1060
69,85,1147.86,1348
72,54,19004.14,1193
66,53,8664.68,1128
69,38,18222.83,1460
68,82,20553.61,1167
65,73,83704.03,655
74,78,58917.21,787
68,72,57268,1048
69,60,70813.78,1139
81,25,89687.6,691
62,47,20344.94,974
71,40,36553.42,1269
66,44,9291.43,1479
66,40,57353.43,945
66,52,41873.14,1196
70,74,29106.2,1007
70,83,47331.08,962
64,42,17203.12,985
67,86,114669.62,847
73,86,77607.53,1147
68,44,55099.59,1600
66,48,15201.17,1118
67,20,34599.18,1340
66,81,5685.14,747
73,65,6571.65,857
70,74,104532.32,1298
70,27,38353.81,931
70,64,38758.2,1388
72,85,22576.35,896
59,78,66526.21,988
70,36,53774.75,1183
65,56,11473.35,1175
73,84,18491.05,1105
68,59,55148.01,1237
74,62,2414.44,801
69,58,145844.71,1275
69,71,18405.17,956
75,25,33701.77,1048
67,59,5071.52,1229
69,26,49170.66,850
73,69,12983.36,1026
66,30,9811.22,1476
69,35,55808.76,1381
73,27,8869.73,743
61,39,50506.72,909
74,24,34233.83,846
70,49,19364.1,735
72,73,28018.57,1055
66,64,26575.21,1343
69,32,50851.3,968
67,45,59421.43,986
67,72,31070.53,1176
73,61,36805.35,908
75,70,107146.92,697
64,40,17114.12,588
73,76,48907.11,1089
70,72,5195.17,1106
68,36,16490.99,990
71,58,63737.19,953
74,66,21983.03,1153
73,29,47912.37,1600
67,33,12884.32,1212
67,29,62849.67,1478
63,57,67356.96,679
74,81,6894.82,1340
69,83,29192.59,1432
73,19,44789.1,1029
66,56,44453.3,957
65,78,25121.02,1091
73,21,24650.19,956
67,24,34425.27,921
68,79,14722.32,971
69,50,27849.2,1600
76,67,40016.76,1156
68,25,12468.69,1135
72,18,30284.49,1322
66,44,91524.64,1022
72,72,26519.03,1073
73,47,25969.16,1086
70,22,10845.65,1047
70,57,5889.32,1206
73,34,43517.14,1554
66,26,79636.83,753
72,39,4602.23,1410
68,68,108733.43,636
75,45,142380.75,1512
71,62,97323.43,862
68,80,45692.47,1137
75,51,60115.94,1267
70,31,69578.79,906
75,79,25865.43,968
68,43,31736.24,993
64,70,28913.55,927
74,46,37006.9,1028
71,54,26511.31,912
70,61,76224.07,1050
71,22,68116.93,1045
73,41,78054.92,1006
72,79,9348,1077
75,47,71405.51,1499
66,67,128869.52,1261
70,42,16337.44,1214
68,20,13367.69,1221
70,44,94545.1,1361
62,34,915.8,1563
68,38,61251.29,1156
63,63,95940.68,1357
64,26,62831.96,886
67,32,15432.27,1118
70,80,19082.62,1140
70,80,25518.17,1073
71,71,53114.45,1175
66,37,25771.88,892
74,63,24993.53,1177
72,71,41121.44,1139
75,20,32163.48,1476
70,69,21897.96,1119
76,87,31433.13,1120
66,22,56107.42,1401
74,29,110499.79,1219
72,74,55348.53,855
65,50,9980.64,1220
67,42,93835.32,774
65,27,14466.32,1338
65,79,21484.87,815
70,46,111310.19,1409
65,80,38403.63,886
74,78,21783.56,770
68,39,11235.42,994
68,27,18389.65,1246
66,22,68504.38,1293
71,69,42377.9,1098
68,73,30247.68,885
68,29,29262.84,1360
68,80,135676.35,1107
72,18,69808.67,1067
65,24,21594.33,1246
70,50,28820.47,1101
69,33,38992.16,966
73,39,27888.37,1307
62,60,70435.6,1265
71,39,73970.2,1184
64,40,44405.81,1048
72,56,58336.89,962
73,66,68111.34,882
71,84,71612.57,1158
66,25,19560.93,1108
72,52,49450.09,1204
69,32,64383.95,936
62,18,15034.15,780
63,78,55427.48,1154
65,65,72181.22,841
69,83,57779.84,998
70,86,14882.55,979
68,47,37292.17,1000
79,69,74325.05,1145
73,35,25759.25,1373
72,56,55885.33,1327
65,59,6206.66,730
61,23,37720.71,865
70,20,46269.14,1054
71,83,41115.72,1197
72,79,22420.53,1238
63,66,22084.08,1059
67,49,2451.77,995
68,33,27009.33,1191
69,84,35373.23,1119
71,60,24655.35,743
67,80,23718.97,1209
67,23,22724.81,1211
75,49,16774.91,1312
72,49,9895.98,1223
74,18,23459.85,828
64,38,86770.55,1079
73,18,22382.05,1150
64,35,5980.53,760
69,41,20055.89,964
65,65,32093.67,1153
76,24,8649.19,1309
67,29,45995.84,978
70,89,56093.67,1026
72,36,87542.84,892
67,64,17098.45,982
70,29,17590.2,581
67,30,5971.12,1228
72,44,35311.93,1008
69,54,14157.71,1436
65,34,37350.14,1419
70,76,36117.38,1340
71,66,7000.37,1138
72,36,21480.59,1184
68,20,30011.23,1290
69,22,19520.57,785
68,30,4658.49,933
62,83,46435.39,1402
69,70,47205.77,1201
74,30,61141.24,888
73,60,7403.99,1189
68,28,67017.78,1248
72,56,62775.12,1338
68,59,45288.71,1261
75,55,23333.48,784
74,25,42046.01,1421
69,56,26780.43,1440
69,42,13195.7,1311
68,32,18707.14,1039
75,24,8666.73,986
68,82,8203.88,1115
72,27,42388.34,1317
66,79,42043.39,1106
69,37,5631.15,942
71,36,20788.09,994
70,24,11139.69,1259
69,37,33975.34,1138
69,33,9335.35,1367
70,75,36031.7,1059
70,58,46367.45,864
64,78,18627.51,1051
72,79,46295.2,1495
67,40,29769.89,1105
74,55,19793.84,597
71,41,55089.01,1138
64,62,57492.54,828
71,37,15856.63,1095
70,68,38407.53,1038
73,45,35667.85,755
72,48,13208.48,939
71,70,16995.47,1384
65,25,31047.26,618
69,85,80023.2,938
71,86,71169.03,1041
71,51,11363.37,853
67,56,10469.26,1416
68,85,29163.46,1296
68,58,13066.18,709
70,27,41407.74,980
68,19,50897.01,1352
67,64,12471.21,831
67,39,17575.26,646
67,62,41483.92,986
76,65,26034.05,1379
70,67,60001.77,844
67,80,52803.79,1193
70,55,56552.96,1299
69,45,22383.65,1072
76,32,58779.3,1150
71,65,32531.67,1164
64,49,64144.27,1093
72,76,34878.86,1413
73,76,69382.9,1026
64,44,58936.29,1128
71,49,8756.63,855
72,47,44995.31,1085
73,81,19028.93,574
70,68,31045.13,1248
64,43,28774.91,1228
71,64,11526.11,836
69,43,26039.23,1040
73,84,59688.04,857
73,45,25951.03,827
66,42,51538.88,1443
69,44,41163.68,912
73,55,22335.19,924
69,69,34269.43,1333
68,87,25357.08,1369
69,69,56487.49,1206
65,52,18124.63,849
64,41,42044.49,716
65,81,24975.65,691
67,53,19145.93,1037
73,33,93208.38,959
65,27,7832.96,1030
66,66,76413.51,921
72,24,67711.05,912
68,74,28412.2,1316
66,25,28360.09,1007
71,46,38832.43,1021
72,33,26076.31,812
75,38,4181.72,1241
67,28,8639.45,816
69,63,21375.88,929
63,29,8889.44,995
69,62,48950.26,1410
71,36,29529.28,722
74,75,11105.61,977
72,73,83562.46,1155
71,47,21706.43,1192
66,27,31811.45,1250
69,42,43078.17,1100
73,22,55313.17,533
63,82,21453.05,802
67,41,47140.52,925
69,18,3430.49,869
68,62,34447.71,1146
64,29,29275.9,852
68,43,85796.18,1068
71,79,8804.14,1165
70,68,48849.32,656
68,85,28665.84,1050
62,30,65848.11,1288
71,38,72740.13,1301
65,48,41583.44,750
68,25,53417.34,744
71,47,6511.71,1060
68,27,16027.62,1013
66,83,5756,894
67,33,8031.34,1040
66,52,44919.17,512
70,31,34558.29,1209
68,84,144175.36,1093
68,54,37373.92,1161
59,20,11413.09,1365
66,58,50271.88,1140
70,55,14447.98,1328
72,60,72174.73,1037
68,52,39525.97,888
68,75,62032.36,1200
64,62,44350.54,737
68,38,39168.21,967
64,46,29000.37,1333
68,47,27079.55,892
73,41,40419.24,843
69,23,12600.85,820
68,76,26124.74,905
74,38,10218.26,1042
72,86,13870.51,1042
77,49,11183.47,1276
65,26,85270.37,890
65,36,26174.05,849
73,36,69142.47,941
76,34,9730.98,1240
75,72,4849.18,946
73,32,10696.62,1455
66,57,15795.14,1205
71,70,66299.38,1151
66,19,35839.59,813
71,56,26373.15,765
62,79,91392.97,946
69,76,27987.66,944
69,86,8849.4,988
68,83,37891.67,1171
68,65,15364.96,877
74,72,9792.9,867
71,47,32248.28,1080
66,37,21142.65,1351
69,46,56003.23,845
67,53,15468.97,901
73,52,54577.8,1015
63,22,37676.33,1008
66,48,9720.92,1411
74,57,40515.71,812
67,72,12382.9,1363
69,50,14625.6,972
68,61,25465.77,928
69,60,41873.12,1161
71,82,53043.44,1149
75,47,11055.06,953
67,33,14544.46,834
62,23,14268.32,1121
66,29,63145.99,1126
67,81,54207.43,1127
71,61,75095.26,1122
68,78,33457.21,1340
73,21,91912.8,894
62,85,126510.43,808
67,30,14945.32,717
65,60,22219.2,1038
77,27,35913.34,1297
71,27,90186.69,895
71,72,77899.53,939
66,89,21078.09,907
68,70,5941.26,940
72,32,41092.83,828
73,70,51684.55,1061
71,81,10909.15,860
73,62,85037.23,698
66,44,51552.42,1176
70,32,26690.9,1089
67,61,38626.46,1250
70,39,8518.87,888
66,43,18894.15,1086
75,87,19563.99,1163
71,64,45032.31,892
68,57,77585.89,1303
70,48,5250.3,853
69,42,29502.95,1216
69,28,7885.84,1516
67,88,63074.61,1066
66,19,42631.55,1076
65,62,65725.86,1086
73,48,69651.8,1035
64,37,27599.45,1204
71,60,24895.19,1481
74,49,2696.84,1096
73,78,6206.94,911
66,24,46176.58,1147
67,44,116410.86,1170
67,72,73561.14,1238
68,37,24771.28,1004
69,64,16657,1299
69,55,30235.01,1022
71,21,27119.6,1109
68,22,94805.79,835
76,58,42894.81,1060
70,53,9427.18,1104
66,35,26837.64,1119
69,78,35510.2,708
67,86,31456.4,953
70,72,28518.44,1412
72,29,44788.79,1046
69,81,4819.58,821
72,75,20155.3,1019
65,33,20606.88,1088
66,60,73779.8,913
68,35,61900.23,971
73,19,43635.41,973
68,74,25932.63,776
68,41,52202.56,914
75,48,54498.17,1006
72,69,13058.93,788
68,54,54473.51,1124
71,65,16141.58,971
74,29,17136.1,1071
72,19,41591.72,1173
69,40,36953.41,706
71,88,25926.49,732
68,33,4665.05,780
71,80,28858.2,770
69,62,32710.73,1115
68,70,17994.54,1056
67,33,23541.82,1219
